
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/24,UP,UP,2024-04-03 18:39:04 UTC+08:00,2024-04-03 18:38:58 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/25,UP,UP,2024-04-03 18:41:34 UTC+08:00,2024-04-03 18:41:28 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/26,UP,UP,2024-04-03 18:39:06 UTC+08:00,2024-04-03 18:39:00 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/27,UP,UP,2024-04-03 18:39:02 UTC+08:00,2024-04-03 18:38:55 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/28,UP,UP,2024-04-03 18:38:56 UTC+08:00,2024-04-03 18:38:50 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/29,DOWN,DOWN,-,2024-01-30 07:39:53,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/30,DOWN,DOWN,-,2024-01-30 07:39:53,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/31,UP,UP,2024-05-15 09:46:58 UTC+08:00,2024-05-15 09:46:52 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/32,DOWN,DOWN,-,2024-01-30 07:39:53,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/33,UP,UP,2024-05-15 01:02:24 UTC+08:00,2024-05-15 01:02:14 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/34,UP,UP,2024-05-15 01:02:19 UTC+08:00,2024-05-15 01:02:10 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/35,UP,UP,2024-05-15 01:02:24 UTC+08:00,2024-05-15 01:02:15 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/36,UP,UP,2024-05-15 01:02:20 UTC+08:00,2024-05-15 01:02:10 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/37,UP,UP,2024-05-15 01:02:23 UTC+08:00,2024-05-15 01:02:14 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/38,UP,UP,2024-05-15 01:02:23 UTC+08:00,2024-05-15 01:02:14 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/39,UP,UP,2024-05-15 01:02:23 UTC+08:00,2024-05-15 01:02:14 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/40,UP,UP,2024-05-15 01:02:24 UTC+08:00,2024-05-15 01:02:15 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/41,UP,UP,2024-05-15 01:02:18 UTC+08:00,2024-05-15 01:02:09 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/42,UP,UP,2024-05-15 01:02:19 UTC+08:00,2024-05-15 01:02:09 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/43,DOWN,DOWN,-,2024-01-30 07:39:53,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/44,UP,UP,2024-05-14 20:00:07 UTC+08:00,2024-05-14 20:00:01 UTC+08:00,100,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/45,UP,UP,2024-05-15 02:58:02 UTC+08:00,2024-05-15 02:57:55 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/46,DOWN,DOWN,2024-03-23 11:42:21 UTC+08:00,2024-03-24 12:11:18 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/47,UP,UP,2024-04-25 09:31:31 UTC+08:00,2024-04-19 18:45:58 UTC+08:00,100,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,GigabitEthernet0/0/48,UP,UP,2024-05-15 01:01:25 UTC+08:00,2024-05-15 01:01:19 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,XGigabitEthernet0/0/1,DOWN,DOWN,-,2024-01-30 07:39:53,10000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,XGigabitEthernet0/0/2,DOWN,DOWN,-,2024-01-30 07:39:53,10000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,XGigabitEthernet0/0/3,UP,UP,2024-03-24 12:30:05 UTC+08:00,2024-03-24 12:29:46 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-01#01-9U-WX-ACC-S5731,10.61.244.16,XGigabitEthernet0/0/4,UP,UP,2024-04-07 16:30:57 UTC+08:00,2024-04-07 16:30:36 UTC+08:00,10000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/1,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/2,UP,UP,2024-04-19 11:43:28 UTC+08:00,2024-04-19 11:43:21 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/3,UP,UP,2024-04-19 11:43:28 UTC+08:00,2024-04-19 11:43:22 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/4,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/5,UP,UP,2024-04-19 11:43:14 UTC+08:00,2024-04-19 11:43:08 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/6,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/7,UP,UP,2024-04-19 11:43:20 UTC+08:00,2024-04-19 11:43:13 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/8,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/9,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/10,UP,UP,2024-04-19 11:43:21 UTC+08:00,2024-04-19 11:43:14 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/11,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/12,UP,UP,2024-04-19 11:43:18 UTC+08:00,2024-04-19 11:43:12 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/13,UP,UP,2024-04-19 11:43:17 UTC+08:00,2024-04-19 11:43:10 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/14,UP,UP,2024-04-26 16:16:38 UTC+08:00,2024-04-26 16:16:32 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/15,UP,UP,2024-04-19 11:43:25 UTC+08:00,2024-04-19 11:43:19 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/16,UP,UP,2024-04-19 11:43:26 UTC+08:00,2024-04-19 11:43:20 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/17,UP,UP,2024-04-19 11:43:19 UTC+08:00,2024-04-19 11:43:13 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/18,UP,UP,2024-04-19 11:43:17 UTC+08:00,2024-04-19 11:43:10 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/19,UP,UP,2024-04-19 11:43:17 UTC+08:00,2024-04-19 11:43:11 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/20,UP,UP,2024-04-19 18:36:34 UTC+08:00,2024-04-19 18:36:28 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/21,UP,UP,2024-04-19 11:43:19 UTC+08:00,2024-04-19 11:43:13 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/22,UP,UP,2024-04-19 11:43:21 UTC+08:00,2024-04-19 11:43:14 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/23,UP,UP,2024-04-19 11:43:19 UTC+08:00,2024-04-19 11:43:13 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/24,UP,UP,2024-04-19 11:43:21 UTC+08:00,2024-04-19 11:43:13 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/25,UP,UP,2024-05-13 22:30:27 UTC+08:00,2024-05-13 22:30:23 UTC+08:00,100,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/26,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/27,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/28,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/29,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/30,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/31,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/32,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/33,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/34,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/35,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/36,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/37,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/38,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/39,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/40,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/41,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/42,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/43,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/44,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/45,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/46,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/47,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet0/0/48,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/1,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/2,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/3,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/4,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/5,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/6,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/7,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/8,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/9,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/10,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/11,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/12,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/13,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/14,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/15,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/16,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/17,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/18,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/19,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/20,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/21,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/22,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/23,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/24,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/25,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/26,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/27,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/28,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/29,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/30,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/31,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/32,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/33,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/34,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/35,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/36,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/37,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/38,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/39,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/40,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
SY-1#ZYL-2F-2#02-33U-WX-ACC-S5731,10.61.244.20,GigabitEthernet1/0/41,DOWN,DOWN,-,2024-04-19 11:39:53 UTC+08:00,1000,FULL,
